ID,questionnaire,order,condition,score,statement,truthfulness,accent,speaker_sex,statement_guess,L1
24,G1,1,1,16,53,notknown,German,f,guessed,German
26,G1,1,1,0,53,known_true,German,f,known,German
27,G1,1,1,85,53,notknown,German,f,guessed,German
28,G1,1,1,57,53,notknown,German,f,guessed,German
29,G1,1,1,80,53,notknown,German,f,guessed,German
30,G2,1,2,54,53,notknown,Italian,f,guessed,German
31,G2,1,2,12,53,notknown,Italian,f,guessed,German
32,G2,1,2,100,53,known_false,Italian,f,known,German
33,G2,1,2,40,53,notknown,Italian,f,guessed,German
34,G2,1,2,0,53,notknown,Italian,f,guessed,German
35,G2,1,2,44,53,notknown,Italian,f,guessed,German
36,G2,1,2,100,53,notknown,Italian,f,guessed,German
37,G2,1,2,100,53,notknown,Italian,f,guessed,German
38,G2,1,2,63,53,notknown,Italian,f,guessed,German
39,G2,1,2,0,53,known_true,Italian,f,known,German
40,G2,1,2,59,53,notknown,Italian,f,guessed,German
41,G2,1,2,32,53,notknown,Italian,f,guessed,German
42,G2,1,2,81,53,notknown,Italian,f,guessed,German
43,G2,1,2,100,53,notknown,Italian,f,guessed,German
44,G2,1,2,30,53,notknown,Italian,f,guessed,German
45,G2,1,2,100,53,notknown,Italian,f,guessed,German
46,G2,1,2,70,53,notknown,Italian,f,guessed,German
47,G2,1,2,0,53,notknown,Italian,f,guessed,German
48,G2,1,2,75,53,notknown,Italian,f,guessed,German
49,G2,1,2,9,53,notknown,Italian,f,guessed,German
50,G3,1,3,80,53,notknown,English,f,guessed,German
51,G3,1,3,0,53,notknown,English,f,guessed,German
52,G3,1,3,0,53,known_true,English,f,known,German
53,G3,1,3,52,53,notknown,English,f,guessed,German
54,G3,1,3,0,53,notknown,English,f,guessed,German
55,G3,1,3,36,53,notknown,English,f,guessed,German
56,G3,1,3,72,53,notknown,English,f,guessed,German
58,G3,1,3,66,53,notknown,English,f,guessed,German
59,G3,1,3,65,53,notknown,English,f,guessed,German
60,G3,1,3,38,53,notknown,English,f,guessed,German
61,G3,1,3,14,53,notknown,English,f,guessed,German
63,G3,1,3,0,53,notknown,English,f,guessed,German
64,G3,1,3,77,53,notknown,English,f,guessed,German
65,G3,1,3,0,53,notknown,English,f,guessed,German
66,G3,1,3,18,53,notknown,English,f,guessed,German
67,G3,1,3,0,53,known_true,English,f,known,German
68,G3,1,3,31,53,notknown,English,f,guessed,German
69,G3,1,3,30,53,notknown,English,f,guessed,German
70,G3,1,3,17,53,notknown,English,f,guessed,German
71,G3,1,3,81,53,notknown,English,f,guessed,German
73,G3,1,3,0,53,notknown,English,f,guessed,German
74,G3,1,3,15,53,notknown,English,f,guessed,German
75,G4,1,4,40,53,notknown,French,f,guessed,German
76,G4,1,4,0,53,notknown,French,f,guessed,German
77,G4,1,4,83,53,notknown,French,f,guessed,German
78,G4,1,4,1,53,known_true,French,f,known,German
79,G4,1,4,25,53,notknown,French,f,guessed,German
81,G4,1,4,0,53,notknown,French,f,guessed,German
82,G4,1,4,55,53,notknown,French,f,guessed,German
83,G4,1,4,25,53,notknown,French,f,guessed,German
84,G4,1,4,19,53,notknown,French,f,guessed,German
85,G4,1,4,0,53,notknown,French,f,guessed,German
86,G4,1,4,73,53,notknown,French,f,guessed,German
87,G4,1,4,17,53,notknown,French,f,guessed,German
88,G4,1,4,28,53,notknown,French,f,guessed,German
89,G4,1,4,28,53,notknown,French,f,guessed,German
90,G4,1,4,29,53,notknown,French,f,guessed,German
91,G4,1,4,24,53,notknown,French,f,guessed,German
92,G4,1,4,13,53,notknown,French,f,guessed,German
93,G4,1,4,35,53,notknown,French,f,guessed,German
94,G4,1,4,60,53,notknown,French,f,guessed,German
95,G4,1,4,98,53,notknown,French,f,guessed,German
96,G4,1,4,67,53,notknown,French,f,guessed,German
97,G4,1,4,55,53,notknown,French,f,guessed,German
98,G4,1,4,20,53,notknown,French,f,guessed,German
99,G4,1,4,14,53,notknown,French,f,guessed,German
101,G4,1,4,37,53,notknown,French,f,guessed,German
102,G4,1,4,23,53,notknown,French,f,guessed,German
103,G4,1,4,100,53,notknown,French,f,guessed,German
104,G5,2,1,37,53,notknown,German,f,guessed,German
105,G5,2,1,0,53,notknown,German,f,guessed,German
106,G5,2,1,42,53,notknown,German,f,guessed,German
108,G5,2,1,28,53,notknown,German,f,guessed,German
110,G5,2,1,100,53,notknown,German,f,guessed,German
111,G5,2,1,50,53,notknown,German,f,guessed,German
112,G5,2,1,74,53,notknown,German,f,guessed,German
114,G5,2,1,2,53,notknown,German,f,guessed,German
115,G5,2,1,28,53,notknown,German,f,guessed,German
116,G5,2,1,0,53,known_true,German,f,known,German
117,G5,2,1,55,53,notknown,German,f,guessed,German
118,G5,2,1,0,53,notknown,German,f,guessed,German
119,G5,2,1,38,53,notknown,German,f,guessed,German
121,G5,2,1,58,53,notknown,German,f,guessed,German
123,G5,2,1,0,53,notknown,German,f,guessed,German
124,G5,2,1,76,53,notknown,German,f,guessed,German
125,G5,2,1,30,53,notknown,German,f,guessed,German
127,G5,2,1,100,53,known_false,German,f,known,German
128,G5,2,1,34,53,notknown,German,f,guessed,German
129,G5,2,1,90,53,notknown,German,f,guessed,German
130,G5,2,1,89,53,notknown,German,f,guessed,German
131,G6,2,2,18,53,notknown,Italian,f,guessed,German
132,G6,2,2,20,53,notknown,Italian,f,guessed,German
133,G6,2,2,39,53,notknown,Italian,f,guessed,German
134,G6,2,2,33,53,notknown,Italian,f,guessed,German
135,G6,2,2,20,53,notknown,Italian,f,guessed,German
136,G6,2,2,0,53,notknown,Italian,f,guessed,German
137,G6,2,2,39,53,notknown,Italian,f,guessed,German
139,G6,2,2,84,53,notknown,Italian,f,guessed,German
141,G6,2,2,0,53,notknown,Italian,f,guessed,German
142,G6,2,2,0,53,notknown,Italian,f,guessed,German
143,G6,2,2,33,53,notknown,Italian,f,guessed,German
144,G6,2,2,22,53,notknown,Italian,f,guessed,German
145,G6,2,2,21,53,notknown,Italian,f,guessed,German
146,G6,2,2,75,53,notknown,Italian,f,guessed,German
147,G6,2,2,29,53,notknown,Italian,f,guessed,German
148,G6,2,2,18,53,notknown,Italian,f,guessed,German
149,G6,2,2,19,53,notknown,Italian,f,guessed,German
150,G6,2,2,100,53,notknown,Italian,f,guessed,German
151,G6,2,2,0,53,known_true,Italian,f,known,German
152,G6,2,2,72,53,notknown,Italian,f,guessed,German
153,G6,2,2,77,53,notknown,Italian,f,guessed,German
154,G6,2,2,72,53,notknown,Italian,f,guessed,German
155,G6,2,2,50,53,notknown,Italian,f,guessed,German
156,G6,2,2,88,53,notknown,Italian,f,guessed,German
157,G6,2,2,23,53,known_true,Italian,f,known,German
158,G7,2,3,87,53,notknown,English,f,guessed,German
159,G7,2,3,100,53,notknown,English,f,guessed,German
160,G7,2,3,0,53,known_true,English,f,known,German
161,G7,2,3,100,53,notknown,English,f,guessed,German
162,G7,2,3,43,53,notknown,English,f,guessed,German
163,G7,2,3,59,53,notknown,English,f,guessed,German
164,G7,2,3,23,53,notknown,English,f,guessed,German
165,G7,2,3,78,53,notknown,English,f,guessed,German
166,G7,2,3,55,53,notknown,English,f,guessed,German
167,G7,2,3,0,53,notknown,English,f,guessed,German
168,G7,2,3,32,53,notknown,English,f,guessed,German
169,G7,2,3,61,53,notknown,English,f,guessed,German
170,G7,2,3,20,53,notknown,English,f,guessed,German
171,G7,2,3,100,53,notknown,English,f,guessed,German
172,G7,2,3,65,53,notknown,English,f,guessed,German
173,G7,2,3,14,53,notknown,English,f,guessed,German
174,G7,2,3,30,53,notknown,English,f,guessed,German
175,G7,2,3,50,53,notknown,English,f,guessed,German
176,G7,2,3,38,53,notknown,English,f,guessed,German
177,G7,2,3,15,53,notknown,English,f,guessed,German
178,G7,2,3,25,53,notknown,English,f,guessed,German
179,G7,2,3,19,53,notknown,English,f,guessed,German
180,G7,2,3,31,53,notknown,English,f,guessed,German
182,G8,2,4,10,53,notknown,French,f,guessed,German
184,G8,2,4,30,53,notknown,French,f,guessed,German
185,G8,2,4,78,53,notknown,French,f,guessed,German
186,G8,2,4,66,53,notknown,French,f,guessed,German
187,G8,2,4,50,53,notknown,French,f,guessed,German
188,G8,2,4,60,53,notknown,French,f,guessed,German
190,G8,2,4,61,53,notknown,French,f,guessed,German
191,G8,2,4,0,53,notknown,French,f,guessed,German
192,G8,2,4,10,53,notknown,French,f,guessed,German
193,G8,2,4,0,53,known_true,French,f,known,German
195,G8,2,4,20,53,notknown,French,f,guessed,German
196,G8,2,4,0,53,notknown,French,f,guessed,German
197,G8,2,4,43,53,notknown,French,f,guessed,German
198,G8,2,4,23,53,notknown,French,f,guessed,German
199,G8,2,4,50,53,notknown,French,f,guessed,German
201,G8,2,4,13,53,notknown,French,f,guessed,German
202,G8,2,4,66,53,notknown,French,f,guessed,German
203,G8,2,4,59,53,notknown,French,f,guessed,German
204,G8,2,4,75,53,notknown,French,f,guessed,German
1,G1,1,1,76,54,notknown,Italian,f,guessed,German
2,G1,1,1,0,54,notknown,Italian,f,guessed,German
3,G1,1,1,96,54,notknown,Italian,f,guessed,German
4,G1,1,1,38,54,notknown,Italian,f,guessed,German
5,G1,1,1,59,54,notknown,Italian,f,guessed,German
6,G1,1,1,100,54,notknown,Italian,f,guessed,German
7,G1,1,1,40,54,notknown,Italian,f,guessed,German
8,G1,1,1,65,54,notknown,Italian,f,guessed,German
10,G1,1,1,80,54,notknown,Italian,f,guessed,German
11,G1,1,1,100,54,notknown,Italian,f,guessed,German
12,G1,1,1,49,54,notknown,Italian,f,guessed,German
13,G1,1,1,83,54,notknown,Italian,f,guessed,German
14,G1,1,1,79,54,notknown,Italian,f,guessed,German
16,G1,1,1,29,54,notknown,Italian,f,guessed,German
17,G1,1,1,69,54,notknown,Italian,f,guessed,German
18,G1,1,1,100,54,known_false,Italian,f,known,German
19,G1,1,1,76,54,notknown,Italian,f,guessed,German
20,G1,1,1,64,54,notknown,Italian,f,guessed,German
21,G1,1,1,76,54,notknown,Italian,f,guessed,German
22,G1,1,1,66,54,notknown,Italian,f,guessed,German
23,G1,1,1,72,54,notknown,Italian,f,guessed,German
24,G1,1,1,74,54,notknown,Italian,f,guessed,German
26,G1,1,1,0,54,notknown,Italian,f,guessed,German
27,G1,1,1,60,54,notknown,Italian,f,guessed,German
28,G1,1,1,62,54,notknown,Italian,f,guessed,German
29,G1,1,1,60,54,notknown,Italian,f,guessed,German
30,G2,1,2,100,54,notknown,English,f,guessed,German
31,G2,1,2,85,54,notknown,English,f,guessed,German
32,G2,1,2,66,54,notknown,English,f,guessed,German
33,G2,1,2,61,54,notknown,English,f,guessed,German
34,G2,1,2,90,54,notknown,English,f,guessed,German
35,G2,1,2,78,54,notknown,English,f,guessed,German
36,G2,1,2,0,54,notknown,English,f,guessed,German
37,G2,1,2,0,54,notknown,English,f,guessed,German
38,G2,1,2,71,54,notknown,English,f,guessed,German
39,G2,1,2,0,54,known_true,English,f,known,German
40,G2,1,2,59,54,notknown,English,f,guessed,German
41,G2,1,2,63,54,notknown,English,f,guessed,German
42,G2,1,2,84,54,notknown,English,f,guessed,German
43,G2,1,2,87,54,notknown,English,f,guessed,German
44,G2,1,2,73,54,notknown,English,f,guessed,German
45,G2,1,2,50,54,notknown,English,f,guessed,German
46,G2,1,2,80,54,notknown,English,f,guessed,German
47,G2,1,2,0,54,notknown,English,f,guessed,German
48,G2,1,2,80,54,notknown,English,f,guessed,German
49,G2,1,2,72,54,notknown,English,f,guessed,German
50,G3,1,3,80,54,notknown,French,f,guessed,German
51,G3,1,3,100,54,notknown,French,f,guessed,German
52,G3,1,3,53,54,notknown,French,f,guessed,German
53,G3,1,3,65,54,notknown,French,f,guessed,German
54,G3,1,3,63,54,notknown,French,f,guessed,German
55,G3,1,3,35,54,notknown,French,f,guessed,German
56,G3,1,3,63,54,notknown,French,f,guessed,German
58,G3,1,3,59,54,notknown,French,f,guessed,German
59,G3,1,3,89,54,notknown,French,f,guessed,German
60,G3,1,3,78,54,notknown,French,f,guessed,German
61,G3,1,3,79,54,notknown,French,f,guessed,German
63,G3,1,3,100,54,notknown,French,f,guessed,German
64,G3,1,3,87,54,notknown,French,f,guessed,German
65,G3,1,3,100,54,notknown,French,f,guessed,German
66,G3,1,3,91,54,notknown,French,f,guessed,German
67,G3,1,3,93,54,notknown,French,f,guessed,German
68,G3,1,3,46,54,notknown,French,f,guessed,German
69,G3,1,3,62,54,notknown,French,f,guessed,German
70,G3,1,3,69,54,notknown,French,f,guessed,German
71,G3,1,3,74,54,notknown,French,f,guessed,German
73,G3,1,3,22,54,notknown,French,f,guessed,German
74,G3,1,3,25,54,notknown,French,f,guessed,German
75,G4,1,4,60,54,notknown,German,f,guessed,German
76,G4,1,4,100,54,notknown,German,f,guessed,German
77,G4,1,4,73,54,notknown,German,f,guessed,German
78,G4,1,4,38,54,notknown,German,f,guessed,German
79,G4,1,4,75,54,notknown,German,f,guessed,German
81,G4,1,4,100,54,notknown,German,f,guessed,German
82,G4,1,4,74,54,notknown,German,f,guessed,German
83,G4,1,4,32,54,notknown,German,f,guessed,German
84,G4,1,4,27,54,notknown,German,f,guessed,German
85,G4,1,4,100,54,notknown,German,f,guessed,German
86,G4,1,4,35,54,notknown,German,f,guessed,German
87,G4,1,4,90,54,notknown,German,f,guessed,German
88,G4,1,4,75,54,notknown,German,f,guessed,German
89,G4,1,4,73,54,notknown,German,f,guessed,German
90,G4,1,4,79,54,notknown,German,f,guessed,German
91,G4,1,4,85,54,notknown,German,f,guessed,German
92,G4,1,4,100,54,notknown,German,f,guessed,German
93,G4,1,4,80,54,notknown,German,f,guessed,German
94,G4,1,4,51,54,notknown,German,f,guessed,German
95,G4,1,4,96,54,notknown,German,f,guessed,German
96,G4,1,4,31,54,notknown,German,f,guessed,German
97,G4,1,4,65,54,notknown,German,f,guessed,German
98,G4,1,4,97,54,notknown,German,f,guessed,German
99,G4,1,4,83,54,notknown,German,f,guessed,German
101,G4,1,4,0,54,notknown,German,f,guessed,German
102,G4,1,4,81,54,notknown,German,f,guessed,German
103,G4,1,4,0,54,notknown,German,f,guessed,German
104,G5,2,1,85,54,notknown,Italian,f,guessed,German
105,G5,2,1,100,54,notknown,Italian,f,guessed,German
106,G5,2,1,73,54,notknown,Italian,f,guessed,German
108,G5,2,1,75,54,notknown,Italian,f,guessed,German
110,G5,2,1,0,54,known_true,Italian,f,known,German
111,G5,2,1,50,54,notknown,Italian,f,guessed,German
112,G5,2,1,73,54,notknown,Italian,f,guessed,German
114,G5,2,1,65,54,notknown,Italian,f,guessed,German
115,G5,2,1,75,54,notknown,Italian,f,guessed,German
116,G5,2,1,66,54,notknown,Italian,f,guessed,German
117,G5,2,1,35,54,notknown,Italian,f,guessed,German
118,G5,2,1,0,54,notknown,Italian,f,guessed,German
119,G5,2,1,70,54,notknown,Italian,f,guessed,German
121,G5,2,1,100,54,known_false,Italian,f,known,German
123,G5,2,1,72,54,notknown,Italian,f,guessed,German
124,G5,2,1,29,54,notknown,Italian,f,guessed,German
125,G5,2,1,70,54,notknown,Italian,f,guessed,German
127,G5,2,1,93,54,known_false,Italian,f,known,German
128,G5,2,1,84,54,notknown,Italian,f,guessed,German
129,G5,2,1,80,54,notknown,Italian,f,guessed,German
130,G5,2,1,80,54,notknown,Italian,f,guessed,German
131,G6,2,2,50,54,notknown,English,f,guessed,German
132,G6,2,2,25,54,notknown,English,f,guessed,German
133,G6,2,2,100,54,notknown,English,f,guessed,German
134,G6,2,2,79,54,notknown,English,f,guessed,German
135,G6,2,2,80,54,notknown,English,f,guessed,German
136,G6,2,2,0,54,known_true,English,f,known,German
137,G6,2,2,50,54,notknown,English,f,guessed,German
139,G6,2,2,100,54,notknown,English,f,guessed,German
141,G6,2,2,100,54,notknown,English,f,guessed,German
142,G6,2,2,0,54,notknown,English,f,guessed,German
143,G6,2,2,31,54,notknown,English,f,guessed,German
144,G6,2,2,77,54,notknown,English,f,guessed,German
145,G6,2,2,94,54,notknown,English,f,guessed,German
146,G6,2,2,75,54,notknown,English,f,guessed,German
147,G6,2,2,70,54,notknown,English,f,guessed,German
148,G6,2,2,4,54,notknown,English,f,guessed,German
149,G6,2,2,57,54,notknown,English,f,guessed,German
150,G6,2,2,100,54,notknown,English,f,guessed,German
151,G6,2,2,0,54,known_true,English,f,known,German
152,G6,2,2,23,54,notknown,English,f,guessed,German
153,G6,2,2,100,54,notknown,English,f,guessed,German
154,G6,2,2,75,54,notknown,English,f,guessed,German
155,G6,2,2,50,54,notknown,English,f,guessed,German
156,G6,2,2,87,54,notknown,English,f,guessed,German
157,G6,2,2,82,54,notknown,English,f,guessed,German
158,G7,2,3,91,54,notknown,French,f,guessed,German
159,G7,2,3,100,54,notknown,French,f,guessed,German
160,G7,2,3,10,54,notknown,French,f,guessed,German
161,G7,2,3,0,54,notknown,French,f,guessed,German
162,G7,2,3,35,54,notknown,French,f,guessed,German
163,G7,2,3,64,54,notknown,French,f,guessed,German
164,G7,2,3,91,54,notknown,French,f,guessed,German
165,G7,2,3,65,54,notknown,French,f,guessed,German
166,G7,2,3,15,54,notknown,French,f,guessed,German
167,G7,2,3,100,54,notknown,French,f,guessed,German
168,G7,2,3,82,54,notknown,French,f,guessed,German
169,G7,2,3,90,54,notknown,French,f,guessed,German
170,G7,2,3,63,54,notknown,French,f,guessed,German
171,G7,2,3,100,54,notknown,French,f,guessed,German
172,G7,2,3,29,54,notknown,French,f,guessed,German
173,G7,2,3,74,54,notknown,French,f,guessed,German
174,G7,2,3,84,54,notknown,French,f,guessed,German
175,G7,2,3,75,54,notknown,French,f,guessed,German
176,G7,2,3,70,54,notknown,French,f,guessed,German
177,G7,2,3,71,54,notknown,French,f,guessed,German
178,G7,2,3,61,54,notknown,French,f,guessed,German
179,G7,2,3,65,54,notknown,French,f,guessed,German
180,G7,2,3,77,54,notknown,French,f,guessed,German
182,G8,2,4,92,54,notknown,German,f,guessed,German
184,G8,2,4,69,54,notknown,German,f,guessed,German
185,G8,2,4,84,54,notknown,German,f,guessed,German
186,G8,2,4,59,54,notknown,German,f,guessed,German
187,G8,2,4,50,54,notknown,German,f,guessed,German
188,G8,2,4,67,54,notknown,German,f,guessed,German
190,G8,2,4,73,54,notknown,German,f,guessed,German
191,G8,2,4,0,54,known_true,German,f,known,German
192,G8,2,4,84,54,notknown,German,f,guessed,German
193,G8,2,4,19,54,notknown,German,f,guessed,German
195,G8,2,4,80,54,notknown,German,f,guessed,German
196,G8,2,4,100,54,notknown,German,f,guessed,German
197,G8,2,4,47,54,notknown,German,f,guessed,German
198,G8,2,4,71,54,notknown,German,f,guessed,German
199,G8,2,4,74,54,notknown,German,f,guessed,German
201,G8,2,4,33,54,notknown,German,f,guessed,German
202,G8,2,4,95,54,notknown,German,f,guessed,German
203,G8,2,4,50,54,notknown,German,f,guessed,German
204,G8,2,4,67,54,notknown,German,f,guessed,German
1,G1,1,1,71,56,notknown,Italian,m,guessed,German
2,G1,1,1,9,56,known_false,Italian,m,known,German
3,G1,1,1,85,56,notknown,Italian,m,guessed,German
4,G1,1,1,66,56,notknown,Italian,m,guessed,German
5,G1,1,1,56,56,notknown,Italian,m,guessed,German
6,G1,1,1,0,56,notknown,Italian,m,guessed,German
7,G1,1,1,100,56,notknown,Italian,m,guessed,German
8,G1,1,1,60,56,notknown,Italian,m,guessed,German
10,G1,1,1,60,56,notknown,Italian,m,guessed,German
11,G1,1,1,100,56,notknown,Italian,m,guessed,German
12,G1,1,1,72,56,notknown,Italian,m,guessed,German
13,G1,1,1,0,56,known_false,Italian,m,known,German
14,G1,1,1,94,56,known_true,Italian,m,known,German
16,G1,1,1,36,56,notknown,Italian,m,guessed,German
17,G1,1,1,50,56,notknown,Italian,m,guessed,German
18,G1,1,1,0,56,notknown,Italian,m,guessed,German
19,G1,1,1,81,56,notknown,Italian,m,guessed,German
20,G1,1,1,83,56,notknown,Italian,m,guessed,German
21,G1,1,1,85,56,notknown,Italian,m,guessed,German
22,G1,1,1,90,56,notknown,Italian,m,guessed,German
23,G1,1,1,100,56,notknown,Italian,m,guessed,German
24,G1,1,1,24,56,notknown,Italian,m,guessed,German
26,G1,1,1,0,56,notknown,Italian,m,guessed,German
27,G1,1,1,20,56,notknown,Italian,m,guessed,German
28,G1,1,1,0,56,notknown,Italian,m,guessed,German
29,G1,1,1,80,56,notknown,Italian,m,guessed,German
30,G2,1,2,72,56,notknown,English,m,guessed,German
31,G2,1,2,18,56,notknown,English,m,guessed,German
32,G2,1,2,100,56,known_true,English,m,known,German
33,G2,1,2,43,56,notknown,English,m,guessed,German
34,G2,1,2,100,56,notknown,English,m,guessed,German
35,G2,1,2,47,56,notknown,English,m,guessed,German
36,G2,1,2,94,56,notknown,English,m,guessed,German
37,G2,1,2,0,56,notknown,English,m,guessed,German
38,G2,1,2,92,56,notknown,English,m,guessed,German
39,G2,1,2,0,56,known_false,English,m,known,German
40,G2,1,2,61,56,notknown,English,m,guessed,German
41,G2,1,2,30,56,notknown,English,m,guessed,German
42,G2,1,2,100,56,notknown,English,m,guessed,German
43,G2,1,2,97,56,notknown,English,m,guessed,German
44,G2,1,2,75,56,notknown,English,m,guessed,German
45,G2,1,2,100,56,notknown,English,m,guessed,German
46,G2,1,2,70,56,notknown,English,m,guessed,German
47,G2,1,2,100,56,notknown,English,m,guessed,German
48,G2,1,2,0,56,known_false,English,m,known,German
49,G2,1,2,70,56,notknown,English,m,guessed,German
50,G3,1,3,86,56,notknown,French,m,guessed,German
51,G3,1,3,100,56,notknown,French,m,guessed,German
52,G3,1,3,68,56,notknown,French,m,guessed,German
53,G3,1,3,73,56,notknown,French,m,guessed,German
